bills_included,description,details_url,first_published_date,floor_plan,furnished_state,latitude,listing_id,longitude,num_bathrooms,num_bedrooms,num_recepts,outcode,property_type,rent_price,shared_occu,student,rented,room_pm
0.0,"**student property** Very well presented four double bedroom townhouse in Horfield, offered fully furnished and available from the 31st of July 2020.The property is located on Emersons Square which is within a modern development just off Filton Avenue. The property is well situated for easy access to uwe, regular bus links throughout the city, good access to the City Centre via the popular Gloucester Road and Stokes Croft.The ground floor briefly comprises of a utility room which has both a washing machine and tumble dryer, there is rear access to the garage which has two fridges in and plenty of storage space either for a car or for bikes. The first floor has an open plan kitchen living room which has a gas hob, integrated fridge freezer and a breakfast bar, the lounge area comes with a dining table and chairs, sofa, there are also two bedrooms, a storage cupboard and a WC. The top floor has a further two bedrooms, one of which has an en-suite shower room and lastly is a separate bathroom which has a shower above the bath.Three of the four bedrooms are spacious doubles that are offered with modern ikea furnishings including double beds, desks, chairs, wardrobe and drawers, whilst the fourth room is slightly smaller and has three quarter bed and a built in wardrobe and drawers.The property also benefits from gas central heating, double glazing, a juliette balcony in the lounge and an off street parking space for one car.What you will like:- Very well presented property- Sought after student location- Easy access to amenities- Regular bus links on it's doorstep- Easy access to uwe- Close to Gloucester Road- Four double bedrooms- Modern furnishings- Two bathrooms- Three wc's in total- Garage- Off street parking- Gas hob- Ample fridge freezer space- Open plan kitchen living- Breakfast bar- Storage space- No garden to maintainwhat you may not like:- This property is only available to students- Tenants with pets will not be considered with this house",https://www.zoopla.co.uk/to-rent/details/49667932?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-29 10:21:37,0,furnished,51.498490000000004,49667932,-2.571284,2,4,1,BS7,Terrace,1775,0,1,1,444.0
0.0,"***student property***Large and modern four bedroom two bathroom townhouse, just off Filton Avenue in Horfield, offered furnished and available from the 27th of July 2020.The property is located in the modern development of Beatrix Place just off Filton Avenue and offers easy access to uwe as well as offering regular bus links to the City Centre.The property briefly comprises of a large kitchen/dining room with a gas hob and electric oven, integrated white goods and plenty of cupboard space. There is a spacious living room that comes furnished with sofas and has two Juliette balconies allowing plenty of light. There are four bedrooms, three of them are double rooms, one of which has an en-suite shower room and the fourth bedroom is a single though benefits from a separate WC next to it. Lastly, there is a family bathroom with a shower over the bath and a garden with rear access to the property.The property also benefits from gas central heating, off street parking, double glazing and plenty of storage space.What you will like:- Large student house- Close to local amenities- Good access to public transport links- Plenty of living space- Off street parking- Two bathrooms- Four bedrooms- Easy access to the City Centrewhat you may not like:- Tenants with pets will not be considered with this property- The property is only available to students.",https://www.zoopla.co.uk/to-rent/details/53525751?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-29 10:20:49,0,furnished,51.497659999999996,53525751,-2.571533,3,4,1,BS7,Terrace,1770,0,1,1,442.0
0.0,"Well presented four bedroom furnished student house with off road parking.The Property Outlet are delighted to offer to the rental market his large terraced house is perfect for 4 sharers in a great location. Ground floor Comprises living room, dining room (bedroom 1) & kitchen. On the first floor there are three double bedrooms & a bath/shower room & W/C. The property is offered fully furnished & white goods include, fridge/freezer, electric cooker, tumble dryer & washing machine. Benefits include gas central heating, double glazing and off road parking. Please note internet is included in the rent. Sorry no pets.Holding deposit 406.15Entrance HallLiving RoomBedroom 1KitchenFirst Floor LandingBedroom 2Bedroom 3Bedroom 4Bath/Shower Room & W/cOutsideRear GardenOff Road Parking",https://www.zoopla.co.uk/to-rent/details/53180755?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-10-29 21:57:05,0,furnished,51.484795,53180755,-2.594919,0,4,0,BS7,Terrace,1760,0,1,0,440.0
0.0,"***student property*** Immaculate four bedroom semi detached house on Reynolds Walk in Horfield, offered fully furnished and available from the 8th of July 2020.The house has been maintained to a very good standard and includes furniture throughout. It is in an ideal location right next to major public transport links to both uwe and the City Centre via Gloucester Road. It is also around the corner from amenities including Tesco, Co Op and various shops and takeaways.The accommodation briefly comprises: A kitchen with plenty of unit storage that will include a fridge/freezer and washing machine, a living room with wood effect flooring, three double bedrooms of equal size (with one being on the ground floor, a single bedroom and a low maintenance back garden with decking and shed space.The property also benefits from: A bi monthly cleaner, a fridge/freezer, a washing machine, double glazing and gas central heating.What you will like:- student property, - Great location, - Close to amenities, - Great access to uwe, - Walking distance from the popular Gloucester Road, - Three double bedrooms, - Immaculate property, - Furnished to a good standard.What you may not like:- Only student tenants will be considered for this property, - Tenants with pets will not be considered for this property, - Access to the loft isn't included with this property.",https://www.zoopla.co.uk/to-rent/details/51030897?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-29 10:19:36,0,furnished,51.49457,51030897,-2.575196,1,4,1,BS7,Semi-detached house,1760,0,1,1,440.0
0.0,"Well presented furnished student house ! This large 1930s semi detached house is perfect for 4 students or professional sharers. On the ground floor there is a refitted cloakroom/WC, living room (bedroom 1), dining room & an extended kitchen/breakfast room. Upstairs there are three bedrooms & a bath/shower room & WC. White goods include, fridge & freezer, gas hob & electric oven, washing machine & tumble dryer. Benefits include gas central heating & double glazing. Close to bus stops for transport to the City Centre & uwe. Sorry no pets.Holding deposit 403.84Entrance HallCloakroom/WcLiving RoomDining RoomKitchen/Breakfast RoomKitchen AreaDining AreaFirst Floor LandingBedroom 1Bedroom 2Bedroom 3Bath/Shower Room & W/cOutsideFront GardenRear GardenGarageOff Road Parking",https://www.zoopla.co.uk/to-rent/details/53401516?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-20 22:09:37,0,furnished,51.501465,53401516,-2.577343,0,4,0,BS7,Semi-detached house,1750,0,1,1,438.0
0.0,"Furnished four bedroom student house ! The Property Outlet are delighted to offer to the student rental market this spacious Victorian home. The accommodation comprises entrance hall, living room (bedroom 1), second reception room and kitchen. To the first floor there are three bedrooms and a shower room & WC. White goods included: Washing machine, fridge/freezer & electrice oven & hob. Benefits include gas central heating and courtyard garden. Close to local amenities, bars, restaurants and cafes on Gloucester Road, horfield sports centre & public transport. Good access for city centre & M4/5 & M32 networksholding deposit 403.84Entrance HallLoungeKitchen/DinerFirst Floor LandingBedroom 1Bedroom 2Bedroom 3Bedroom 4Bedroom 5Bath/Shower Room & WCEnclosed Rear Garden",https://www.zoopla.co.uk/to-rent/details/53416806?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.48475,53416806,-2.584506,0,4,0,BS7,Terrace,1750,0,1,0,438.0
0.0,"  A spacious student home with double bedrooms throughout. The location is ideal for students as the property is a short 20 minute walk from the uwe Frenchay campus or alternatively 7 minutes away via the number 70 bus which runs regularly from the end of Fourth Avenue.The property comprises a beautiful large modern kitchen with fully integrated appliances, a living room, 4 double bedrooms all furnished with double beds and a bathroom with a modern suite.Externally there are front and rear Gardens.The location is ideal for students as the property is a short 20 minute walk from the uwe Frenchay campus or alternatively 7 minutes away via the number 70 bus which runs regularly from the end of Fourth Avenue.Please contact Temple Homes to arrange a viewing on this house, we have a number of evening and weekend slots available for those only available outside standard business hours. Details on fees and other useful information will be sent to you along with your viewing confirmation.",https://www.zoopla.co.uk/to-rent/details/49939439?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-12 17:17:59,0,furnished,51.503161999999996,49939439,-2.570622,1,4,1,BS7,Terrace,1750,0,1,1,438.0
1.0,"***no agency fees***student property ***all bills included*** Large four bedroom house on the popular Filton Avenue, offered furnished and available from the 8th of July 2019.The house is located on the Horfield side of Filton Avenue and is within easy reach of amenities as well as public transport links to uwe and the City Centre via Gloucester Road.The property briefly comprises of large living room a modern kitchen and utility area, three double bedrooms, a single bedroom and a modern bathroom with shower over the bath.The property also benefits from a lawn garden, off road parking, double glazed, new combi boiler, gas central heating, and is close to local amenities.What you will like:- All bills included, - Good access to uwe, - Close to amenities, - Good public transport links.What you may not like:- Tenants with pets will not be considered, - Students only.",https://www.zoopla.co.uk/to-rent/details/49620840?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2018-11-02 18:16:07,0,furnished,51.501385,49620840,-2.5696060000000003,1,4,1,BS7,Terrace,1750,0,1,1,438.0
0.0,"Four bed student property - The Property Outlet are pleased to offer this well presented four bedroom furnished house with garage.This large end terraced house is perfect for 4 sharers in a great location. Ground floor Comprises living room, dining room (bedroom 1) & kitchen. On the first floor there are three double bedrooms & a bath/shower room & W/C.the property is offered fully furnished & white goods include, fridge/freezer, electric cooker, tumble dryer & washing machine. Benefits include gas central heating, double glazing and A garage. Please note internet is included in the rent. Sorry no pets.Holding deposit 398.07Entrance HallLounge (bedroom one)KitchenBedroom TwoBedroom ThreeBathroom & W.CBedroom Four",https://www.zoopla.co.uk/to-rent/details/50721501?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-03-06 23:26:22,0,furnished,51.496864,50721501,-2.57995,0,4,0,BS7,Missing,1725,0,1,0,431.0
0.0,"Furnished student property - A well presented 4 bedroom furnished house This end terraced house is in an ideal location for uwe students. The accommodation comprises entrance hall, living room (bedroom), refitted kitchen/dining room. To the first floor there are 2 double bedrooms and a large single bedroom & a bath/shower room & WC. White goods include an gas hob, electric oven, washing machine & fridge & freezer. Benefits include GCH & double glazing. Outside there are front & rear gardens. Good location for the mod & local amenities & bus stops. Sorry no pets.Holding deposit 415.38Entrance HallLiving Room (Bedroom 1)Kitchen/DinerDining AreaKitchen AreaFirst Floor LandingBedroom 2Bedroom 3Bedroom 4Bath/Shower Room & W/cFront GardenRear Garden",https://www.zoopla.co.uk/to-rent/details/53498712?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-28 02:23:00,0,furnished,51.495712,53498712,-2.5733669999999997,0,4,0,BS7,Terrace,1700,0,1,1,425.0
